Season,Week,Date,Tm_Name,Tm_Pts,Home,Opp_Name,Opp_Pts,Spread,Total
2021,17,2022-01-02,CHI,29,1,NYG,3,-6.5,36.5
2021,18,2022-01-09,CHI,17,0,MIN,31,4.0,44.5
2021,1,2021-09-12,CIN,27,1,MIN,24,3.0,47.5
2021,2,2021-09-19,CIN,17,0,CHI,20,1.5,44.5
2021,3,2021-09-26,CIN,24,0,PIT,10,3.0,43.0
2021,4,2021-09-30,CIN,24,1,JAX,21,-7.5,46.5
2021,5,2021-10-10,CIN,22,1,GNB,25,3.0,51.0
2021,6,2021-10-17,CIN,34,0,DET,11,-3.5,47.0
2021,7,2021-10-24,CIN,41,0,RAV,17,6.5,45.5
2021,8,2021-10-31,CIN,31,0,NYJ,34,-11.0,43.0
2021,9,2021-11-07,CIN,16,1,CLE,41,-2.5,47.5
2021,11,2021-11-21,CIN,32,0,RAI,13,-1.0,50.5
2021,12,2021-11-28,CIN,41,1,PIT,10,-3.5,44.0
2021,13,2021-12-05,CIN,22,1,SDG,41,-3.0,49.5
2021,14,2021-12-12,CIN,23,1,SFO,26,1.5,49.0
2021,15,2021-12-19,CIN,15,0,DEN,10,3.0,44.0
2021,16,2021-12-26,CIN,41,1,RAV,21,-7.0,41.5
2021,17,2022-01-02,CIN,34,1,KAN,31,4.0,51.5
2021,18,2022-01-09,CIN,16,0,CLE,21,5.5,37.0
2021,1,2021-09-12,CLE,29,0,KAN,33,5.5,54.5
2021,2,2021-09-19,CLE,31,1,HTX,21,-13.5,48.0
2021,3,2021-09-26,CLE,26,1,CHI,6,-7.5,44.5
2021,4,2021-10-03,CLE,14,0,MIN,7,-1.0,51.5
2021,5,2021-10-10,CLE,42,0,SDG,47,2.5,46.5
2021,6,2021-10-17,CLE,14,1,CRD,37,-3.5,48.5
2021,7,2021-10-21,CLE,17,1,DEN,14,-1.5,41.5
2021,8,2021-10-31,CLE,10,1,PIT,15,-4.5,43.0
2021,9,2021-11-07,CLE,41,0,CIN,16,2.5,47.5
2021,10,2021-11-14,CLE,7,0,NWE,45,2.5,45.0
2021,11,2021-11-21,CLE,13,1,DET,10,-12.5,42.5
2021,12,2021-11-28,CLE,10,0,RAV,16,3.5,47.0
2021,14,2021-12-12,CLE,24,1,RAV,22,-3.0,42.5
2021,15,2021-12-20,CLE,14,1,RAI,16,-3.0,41.0
2021,16,2021-12-25,CLE,22,0,GNB,24,7.5,46.5
2021,17,2022-01-03,CLE,14,0,PIT,26,2.0,42.0
2021,18,2022-01-09,CLE,21,1,CIN,16,-5.5,37.0
2021,1,2021-09-12,CLT,16,1,SEA,28,3.0,49.0
2021,2,2021-09-19,CLT,24,1,RAM,27,3.5,48.0
2021,3,2021-09-26,CLT,16,0,OTI,25,5.5,47.5
2021,4,2021-10-03,CLT,27,0,MIA,17,2.5,42.5
2021,5,2021-10-11,CLT,25,0,RAV,31,7.0,46.0
2021,6,2021-10-17,CLT,31,1,HTX,3,-10.0,43.5
2021,7,2021-10-24,CLT,30,0,SFO,18,4.0,42.5
2021,8,2021-10-31,CLT,31,1,OTI,34,-3.0,51.0
2021,9,2021-11-04,CLT,45,1,NYJ,30,-10.5,46.0
2021,10,2021-11-14,CLT,23,1,JAX,17,-10.0,47.5
2021,11,2021-11-21,CLT,41,0,BUF,15,7.0,49.5
2021,12,2021-11-28,CLT,31,1,TAM,38,3.0,53.5
2021,13,2021-12-05,CLT,31,0,HTX,0,-10.0,44.5
2021,15,2021-12-18,CLT,27,1,NWE,17,-2.5,45.5
2021,16,2021-12-25,CLT,22,0,CRD,16,2.0,49.0
2021,17,2022-01-02,CLT,20,1,RAI,23,-8.0,45.0
2021,18,2022-01-09,CLT,11,0,JAX,26,-15.0,43.5
2021,1,2021-09-12,CRD,38,0,OTI,13,3.0,53.5
2021,2,2021-09-19,CRD,34,1,MIN,33,-3.5,50.5
2021,3,2021-09-26,CRD,31,0,JAX,19,-7.5,51.5
2021,4,2021-10-03,CRD,37,0,RAM,20,4.0,49.5
2021,5,2021-10-10,CRD,17,1,SFO,10,-5.0,48.5
2021,6,2021-10-17,CRD,37,0,CLE,14,3.5,48.5
2021,7,2021-10-24,CRD,31,1,HTX,5,-18.0,47.5
2021,8,2021-10-28,CRD,21,1,GNB,24,-6.5,50.5
2021,9,2021-11-07,CRD,31,0,SFO,17,3.5,45.0
2021,10,2021-11-14,CRD,10,1,CAR,34,-10.5,43.0
2021,11,2021-11-21,CRD,23,0,SEA,13,2.5,47.0
2021,13,2021-12-05,CRD,33,0,CHI,22,-7.5,42.0
2021,14,2021-12-13,CRD,23,1,RAM,30,-2.5,51.5
2021,15,2021-12-19,CRD,12,0,DET,30,-13.0,48.0
2021,16,2021-12-25,CRD,16,1,CLT,22,-2.0,49.0
2021,17,2022-01-02,CRD,25,0,DAL,22,6.5,52.5
2021,18,2022-01-09,CRD,30,1,SEA,38,-5.5,48.0
2021,1,2021-09-09,DAL,29,0,TAM,31,8.5,52.0
2021,2,2021-09-19,DAL,20,0,SDG,17,3.0,55.0
2021,3,2021-09-27,DAL,41,1,PHI,21,-3.5,51.5
2021,4,2021-10-03,DAL,36,1,CAR,28,-4.0,51.5
2021,5,2021-10-10,DAL,44,1,NYG,20,-7.0,52.5
2021,6,2021-10-17,DAL,35,0,NWE,29,-3.5,50.5
2021,8,2021-10-31,DAL,20,0,MIN,16,3.0,51.5
2021,9,2021-11-07,DAL,16,1,DEN,30,-10.0,48.5
2021,10,2021-11-14,DAL,43,1,ATL,3,-8.0,55.0
2021,11,2021-11-21,DAL,9,0,KAN,19,2.5,56.5
2021,12,2021-11-25,DAL,33,1,RAI,36,-7.5,51.5
2021,13,2021-12-02,DAL,27,0,NOR,17,-5.0,47.5
2021,14,2021-12-12,DAL,27,0,WAS,20,-4.5,48.0
2021,15,2021-12-19,DAL,21,0,NYG,6,-11.5,43.5
2021,16,2021-12-26,DAL,56,1,WAS,14,-10.0,46.5
2021,17,2022-01-02,DAL,22,1,CRD,25,-6.5,52.5
2021,18,2022-01-08,DAL,51,0,PHI,26,-4.0,43.5
2021,1,2021-09-12,DEN,27,0,NYG,13,-3.0,41.5
2021,2,2021-09-19,DEN,23,0,JAX,13,-6.0,45.0
2021,3,2021-09-26,DEN,26,1,NYJ,0,-10.0,41.5
2021,4,2021-10-03,DEN,7,1,RAV,23,1.0,44.0
2021,5,2021-10-10,DEN,19,0,PIT,27,-1.5,39.5
2021,6,2021-10-17,DEN,24,1,RAI,34,-4.0,43.5
2021,7,2021-10-21,DEN,14,0,CLE,17,1.5,41.5
2021,8,2021-10-31,DEN,17,1,WAS,10,-3.5,45.0
2021,9,2021-11-07,DEN,30,0,DAL,16,10.0,48.5
2021,10,2021-11-14,DEN,13,1,PHI,30,-2.0,46.0
2021,12,2021-11-28,DEN,28,1,SDG,13,3.0,47.0
2021,13,2021-12-05,DEN,9,0,KAN,22,9.5,47.0
2021,14,2021-12-12,DEN,38,1,DET,10,-11.0,42.0
2021,15,2021-12-19,DEN,10,1,CIN,15,-3.0,44.0
2021,16,2021-12-26,DEN,13,0,RAI,17,0.0,41.0
2021,17,2022-01-02,DEN,13,0,SDG,34,7.5,45.0
2021,18,2022-01-08,DEN,24,1,KAN,28,11.0,45.0
2021,1,2021-09-12,DET,33,1,SFO,41,9.0,45.5
2021,2,2021-09-20,DET,17,0,GNB,35,11.5,48.0
2021,3,2021-09-26,DET,17,1,RAV,19,7.5,50.5
2021,4,2021-10-03,DET,14,0,CHI,24,3.0,41.5
2021,5,2021-10-10,DET,17,0,MIN,19,10.0,49.5
2021,6,2021-10-17,DET,11,1,CIN,34,3.5,47.0
2021,7,2021-10-24,DET,19,0,RAM,28,16.5,50.5
2021,8,2021-10-31,DET,6,1,PHI,44,3.5,48.0
2021,10,2021-11-14,DET,16,0,PIT,16,6.0,41.0
2021,11,2021-11-21,DET,10,0,CLE,13,12.5,42.5
2021,12,2021-11-25,DET,14,1,CHI,16,3.0,41.0
2021,13,2021-12-05,DET,29,1,MIN,27,7.0,46.5
2021,14,2021-12-12,DET,10,0,DEN,38,11.0,42.0
2021,15,2021-12-19,DET,30,1,CRD,12,13.0,48.0
2021,16,2021-12-26,DET,16,0,ATL,20,6.5,42.0
2021,17,2022-01-02,DET,29,0,SEA,51,7.0,41.5
2021,18,2022-01-09,DET,37,1,GNB,30,3.0,44.5
2021,1,2021-09-12,GNB,3,0,NOR,38,-3.5,49.5
2021,2,2021-09-20,GNB,35,1,DET,17,-11.5,48.0
2021,3,2021-09-26,GNB,30,0,SFO,28,3.0,50.5
2021,4,2021-10-03,GNB,27,1,PIT,17,-6.0,44.5
2021,5,2021-10-10,GNB,25,0,CIN,22,-3.0,51.0
2021,6,2021-10-17,GNB,24,0,CHI,14,-6.0,44.0
2021,7,2021-10-24,GNB,24,1,WAS,10,-8.0,48.0
2021,8,2021-10-28,GNB,24,0,CRD,21,6.5,50.5
2021,9,2021-11-07,GNB,7,0,KAN,13,7.5,48.0
2021,10,2021-11-14,GNB,17,1,SEA,0,-3.5,49.5
2021,11,2021-11-21,GNB,31,0,MIN,34,-1.0,47.0
2021,12,2021-11-28,GNB,36,1,RAM,28,2.0,46.5
2021,14,2021-12-12,GNB,45,1,CHI,30,-11.5,43.0
2021,15,2021-12-19,GNB,31,0,RAV,30,-9.5,45.0
2021,16,2021-12-25,GNB,24,1,CLE,22,-7.5,46.5
2021,17,2022-01-02,GNB,37,1,MIN,10,-13.0,42.5
2021,18,2022-01-09,GNB,30,0,DET,37,-3.0,44.5
2021,1,2021-09-12,HTX,37,1,JAX,21,3.0,45.0
2021,2,2021-09-19,HTX,21,0,CLE,31,13.5,48.0
2021,3,2021-09-23,HTX,9,1,CAR,24,9.0,43.5
2021,4,2021-10-03,HTX,0,0,BUF,40,17.5,47.0
2021,5,2021-10-10,HTX,22,1,NWE,25,8.0,39.0
2021,6,2021-10-17,HTX,3,0,CLT,31,10.0,43.5
2021,7,2021-10-24,HTX,5,0,CRD,31,18.0,47.5
2021,8,2021-10-31,HTX,22,1,RAM,38,16.0,46.5
2021,9,2021-11-07,HTX,9,0,MIA,17,5.5,46.5
2021,11,2021-11-21,HTX,22,0,OTI,13,10.0,44.5
2021,12,2021-11-28,HTX,14,1,NYJ,21,-2.5,44.5
2021,13,2021-12-05,HTX,0,1,CLT,31,10.0,44.5
2021,14,2021-12-12,HTX,13,1,SEA,33,9.0,40.5
2021,15,2021-12-19,HTX,30,0,JAX,16,6.0,40.0
2021,16,2021-12-26,HTX,41,1,SDG,29,11.0,45.5
2021,17,2022-01-02,HTX,7,0,SFO,23,12.5,43.5
2021,18,2022-01-09,HTX,25,1,OTI,28,10.5,42.5
2021,1,2021-09-12,JAX,21,0,HTX,37,-3.0,45.0
2021,2,2021-09-19,JAX,13,1,DEN,23,6.0,45.0
2021,3,2021-09-26,JAX,19,1,CRD,31,7.5,51.5
2021,4,2021-09-30,JAX,21,0,CIN,24,7.5,46.5
2021,5,2021-10-10,JAX,19,1,OTI,37,4.5,48.5
2021,6,2021-10-17,JAX,23,1,MIA,20,3.0,47.0
2021,8,2021-10-31,JAX,7,0,SEA,31,3.5,44.5
2021,9,2021-11-07,JAX,9,1,BUF,6,14.5,48.5
2021,10,2021-11-14,JAX,17,0,CLT,23,10.0,47.5
2021,11,2021-11-21,JAX,10,1,SFO,30,6.5,45.0
2021,12,2021-11-28,JAX,14,1,ATL,21,2.0,45.5
2021,13,2021-12-05,JAX,7,0,RAM,37,13.0,48.0
2021,14,2021-12-12,JAX,0,0,OTI,20,8.5,43.5
2021,15,2021-12-19,JAX,16,1,HTX,30,-6.0,40.0
2021,16,2021-12-26,JAX,21,0,NYJ,26,1.5,41.0
2021,17,2022-01-02,JAX,10,0,NWE,50,16.5,41.5
2021,18,2022-01-09,JAX,26,1,CLT,11,15.0,43.5
2021,1,2021-09-12,KAN,33,1,CLE,29,-5.5,54.5
2021,2,2021-09-19,KAN,35,0,RAV,36,-4.0,54.5
2021,3,2021-09-26,KAN,24,1,SDG,30,-7.0,54.5
2021,4,2021-10-03,KAN,42,0,PHI,30,-7.0,54.5
2021,5,2021-10-10,KAN,20,1,BUF,38,-2.5,56.5
2021,6,2021-10-17,KAN,31,0,WAS,13,-7.0,54.0
2021,7,2021-10-24,KAN,3,0,OTI,27,-4.0,57.5
2021,8,2021-11-01,KAN,20,1,NYG,17,-10.0,52.0
2021,9,2021-11-07,KAN,13,1,GNB,7,-7.5,48.0
2021,10,2021-11-14,KAN,41,0,RAI,14,-2.5,52.0
2021,11,2021-11-21,KAN,19,1,DAL,9,-2.5,56.5
2021,13,2021-12-05,KAN,22,1,DEN,9,-9.5,47.0
2021,14,2021-12-12,KAN,48,1,RAI,9,-10.0,48.0
2021,15,2021-12-16,KAN,34,0,SDG,28,-3.0,52.5
2021,16,2021-12-26,KAN,36,1,PIT,10,-12.5,46.5
2021,17,2022-01-02,KAN,31,0,CIN,34,-4.0,51.5
2021,18,2022-01-08,KAN,28,0,DEN,24,-11.0,45.0
2021,1,2021-09-12,MIA,17,0,NWE,16,3.0,43.5
2021,2,2021-09-19,MIA,0,1,BUF,35,3.5,47.5
2021,3,2021-09-26,MIA,28,0,RAI,31,4.0,44.0
2021,4,2021-10-03,MIA,17,1,CLT,27,-2.5,42.5
2021,5,2021-10-10,MIA,17,0,TAM,45,10.0,48.0
2021,6,2021-10-17,MIA,20,0,JAX,23,-3.0,47.0
2021,7,2021-10-24,MIA,28,1,ATL,30,2.0,47.5
2021,8,2021-10-31,MIA,11,0,BUF,26,14.0,49.0
2021,9,2021-11-07,MIA,17,1,HTX,9,-5.5,46.5
2021,10,2021-11-11,MIA,22,1,RAV,10,7.5,46.5
2021,11,2021-11-21,MIA,24,0,NYJ,17,-3.5,44.5
2021,12,2021-11-28,MIA,33,1,CAR,10,2.5,42.0
2021,13,2021-12-05,MIA,20,1,NYG,9,-6.5,39.5
2021,15,2021-12-19,MIA,31,1,NYJ,24,-10.0,42.0
2021,16,2021-12-27,MIA,20,0,NOR,3,-2.5,37.5
2021,17,2022-01-02,MIA,3,0,OTI,34,3.0,40.0
2021,18,2022-01-09,MIA,33,1,NWE,24,6.0,40.0
2021,1,2021-09-12,MIN,24,0,CIN,27,-3.0,47.5
2021,2,2021-09-19,MIN,33,0,CRD,34,3.5,50.5
2021,3,2021-09-26,MIN,30,1,SEA,17,2.0,55.0
2021,4,2021-10-03,MIN,7,1,CLE,14,1.0,51.5
2021,5,2021-10-10,MIN,19,1,DET,17,-10.0,49.5
2021,6,2021-10-17,MIN,34,0,CAR,28,-2.5,45.5
2021,8,2021-10-31,MIN,16,1,DAL,20,-3.0,51.5
2021,9,2021-11-07,MIN,31,0,RAV,34,6.0,50.5
2021,10,2021-11-14,MIN,27,0,SDG,20,3.0,53.5
2021,11,2021-11-21,MIN,34,1,GNB,31,1.0,47.0
2021,12,2021-11-28,MIN,26,0,SFO,34,3.5,49.0
2021,13,2021-12-05,MIN,27,0,DET,29,-7.0,46.5
2021,14,2021-12-09,MIN,36,1,PIT,28,-3.0,44.0
2021,15,2021-12-20,MIN,17,0,CHI,9,-6.5,44.5
2021,16,2021-12-26,MIN,23,1,RAM,30,3.5,49.0
2021,17,2022-01-02,MIN,10,0,GNB,37,13.0,42.5
2021,18,2022-01-09,MIN,31,1,CHI,17,-4.0,44.5
2021,1,2021-09-12,NOR,38,1,GNB,3,3.5,49.5
2021,2,2021-09-19,NOR,7,0,CAR,26,-3.0,44.5
2021,3,2021-09-26,NOR,28,0,NWE,13,3.0,42.5
2021,4,2021-10-03,NOR,21,1,NYG,27,-7.0,41.5
2021,5,2021-10-10,NOR,33,0,WAS,22,-2.5,43.5
2021,7,2021-10-25,NOR,13,0,SEA,10,-4.5,42.5
2021,8,2021-10-31,NOR,36,1,TAM,27,4.5,49.0
2021,9,2021-11-07,NOR,25,1,ATL,27,-6.0,41.5
2021,10,2021-11-14,NOR,21,0,OTI,23,3.0,44.0
2021,11,2021-11-21,NOR,29,0,PHI,40,2.5,42.5
2021,12,2021-11-25,NOR,6,1,BUF,31,6.5,45.0
2021,13,2021-12-02,NOR,17,1,DAL,27,5.0,47.5
2021,14,2021-12-12,NOR,30,0,NYJ,9,-5.5,43.0
2021,15,2021-12-19,NOR,9,0,TAM,0,11.5,45.5
2021,16,2021-12-27,NOR,3,1,MIA,20,2.5,37.5
2021,17,2022-01-02,NOR,18,1,CAR,10,-6.5,37.5
2021,18,2022-01-09,NOR,30,0,ATL,20,-3.5,40.0
2021,1,2021-09-12,NWE,16,1,MIA,17,-3.0,43.5
2021,2,2021-09-19,NWE,25,0,NYJ,6,-6.0,43.0
2021,3,2021-09-26,NWE,13,1,NOR,28,-3.0,42.5
2021,4,2021-10-03,NWE,17,1,TAM,19,7.0,49.5
2021,5,2021-10-10,NWE,25,0,HTX,22,-8.0,39.0
2021,6,2021-10-17,NWE,29,1,DAL,35,3.5,50.5
2021,7,2021-10-24,NWE,54,1,NYJ,13,-7.0,42.5
2021,8,2021-10-31,NWE,27,0,SDG,24,4.5,49.5
2021,9,2021-11-07,NWE,24,0,CAR,6,-3.5,41.0
2021,10,2021-11-14,NWE,45,1,CLE,7,-2.5,45.0
2021,11,2021-11-18,NWE,25,0,ATL,0,-7.0,47.0
2021,12,2021-11-28,NWE,36,1,OTI,13,-7.0,43.5
2021,13,2021-12-06,NWE,14,0,BUF,10,4.0,44.0
2021,15,2021-12-18,NWE,17,0,CLT,27,2.5,45.5
2021,16,2021-12-26,NWE,21,1,BUF,33,-1.5,43.5
2021,17,2022-01-02,NWE,50,1,JAX,10,-16.5,41.5
2021,18,2022-01-09,NWE,24,0,MIA,33,-6.0,40.0
2021,1,2021-09-12,NYG,13,1,DEN,27,3.0,41.5
2021,2,2021-09-16,NYG,29,0,WAS,30,3.5,40.5
2021,3,2021-09-26,NYG,14,1,ATL,17,-3.0,47.5
2021,4,2021-10-03,NYG,27,0,NOR,21,7.0,41.5
2021,5,2021-10-10,NYG,20,0,DAL,44,7.0,52.5
2021,6,2021-10-17,NYG,11,1,RAM,38,9.0,48.5
2021,7,2021-10-24,NYG,25,1,CAR,3,3.0,42.5
2021,8,2021-11-01,NYG,17,0,KAN,20,10.0,52.0
2021,9,2021-11-07,NYG,23,1,RAI,16,3.0,46.5
2021,11,2021-11-22,NYG,10,0,TAM,30,11.0,50.0
2021,12,2021-11-28,NYG,13,1,PHI,7,3.5,45.5
2021,13,2021-12-05,NYG,9,0,MIA,20,6.5,39.5
2021,14,2021-12-12,NYG,21,0,SDG,37,9.0,43.0
2021,15,2021-12-19,NYG,6,1,DAL,21,11.5,43.5
2021,16,2021-12-26,NYG,10,0,PHI,34,10.0,40.5
2021,17,2022-01-02,NYG,3,0,CHI,29,6.5,36.5
2021,18,2022-01-09,NYG,7,1,WAS,22,7.0,37.5
2021,1,2021-09-12,NYJ,14,0,CAR,19,4.0,45.0
2021,2,2021-09-19,NYJ,6,1,NWE,25,6.0,43.0
2021,3,2021-09-26,NYJ,0,0,DEN,26,10.0,41.5
2021,4,2021-10-03,NYJ,27,1,OTI,24,6.0,44.0
2021,5,2021-10-10,NYJ,20,0,ATL,27,2.5,45.0
2021,7,2021-10-24,NYJ,13,0,NWE,54,7.0,42.5
2021,8,2021-10-31,NYJ,34,1,CIN,31,11.0,43.0
2021,9,2021-11-04,NYJ,30,0,CLT,45,10.5,46.0
2021,10,2021-11-14,NYJ,17,1,BUF,45,13.0,47.5
2021,11,2021-11-21,NYJ,17,1,MIA,24,3.5,44.5
2021,12,2021-11-28,NYJ,21,0,HTX,14,2.5,44.5
2021,13,2021-12-05,NYJ,18,1,PHI,33,5.0,43.5
2021,14,2021-12-12,NYJ,9,1,NOR,30,5.5,43.0
2021,15,2021-12-19,NYJ,24,0,MIA,31,10.0,42.0
2021,16,2021-12-26,NYJ,26,1,JAX,21,-1.5,41.0
2021,17,2022-01-02,NYJ,24,1,TAM,28,13.5,45.5
2021,18,2022-01-09,NYJ,10,0,BUF,27,16.5,40.5
2021,1,2021-09-12,OTI,13,1,CRD,38,-3.0,53.5
2021,2,2021-09-19,OTI,33,0,SEA,30,6.5,54.0
2021,3,2021-09-26,OTI,25,1,CLT,16,-5.5,47.5
2021,4,2021-10-03,OTI,24,0,NYJ,27,-6.0,44.0
2021,5,2021-10-10,OTI,37,0,JAX,19,-4.5,48.5
2021,6,2021-10-18,OTI,34,1,BUF,31,6.0,53.5
2021,7,2021-10-24,OTI,27,1,KAN,3,4.0,57.5
2021,8,2021-10-31,OTI,34,0,CLT,31,3.0,51.0
2021,9,2021-11-07,OTI,28,0,RAM,16,7.5,52.5
2021,10,2021-11-14,OTI,23,1,NOR,21,-3.0,44.0
2021,11,2021-11-21,OTI,13,1,HTX,22,-10.0,44.5
2021,12,2021-11-28,OTI,13,0,NWE,36,7.0,43.5
2021,14,2021-12-12,OTI,20,1,JAX,0,-8.5,43.5
2021,15,2021-12-19,OTI,13,0,PIT,19,1.0,44.0
2021,16,2021-12-23,OTI,20,1,SFO,17,3.5,44.0
2021,17,2022-01-02,OTI,34,1,MIA,3,-3.0,40.0
2021,18,2022-01-09,OTI,28,0,HTX,25,-10.5,42.5
2021,1,2021-09-12,PHI,32,0,ATL,6,3.5,49.0
2021,2,2021-09-19,PHI,11,1,SFO,17,3.0,49.0
2021,3,2021-09-27,PHI,21,0,DAL,41,3.5,51.5
2021,4,2021-10-03,PHI,30,1,KAN,42,7.0,54.5
2021,5,2021-10-10,PHI,21,0,CAR,18,3.0,46.0
2021,6,2021-10-14,PHI,22,1,TAM,28,7.0,52.5
2021,7,2021-10-24,PHI,22,0,RAI,33,3.0,48.5
2021,8,2021-10-31,PHI,44,0,DET,6,-3.5,48.0
2021,9,2021-11-07,PHI,24,1,SDG,27,1.5,49.0
2021,10,2021-11-14,PHI,30,0,DEN,13,2.0,46.0
2021,11,2021-11-21,PHI,40,1,NOR,29,-2.5,42.5
2021,12,2021-11-28,PHI,7,0,NYG,13,-3.5,45.5
2021,13,2021-12-05,PHI,33,0,NYJ,18,-5.0,43.5
2021,15,2021-12-21,PHI,27,1,WAS,17,-6.5,42.0
2021,16,2021-12-26,PHI,34,1,NYG,10,-10.0,40.5
2021,17,2022-01-02,PHI,20,0,WAS,16,-4.5,44.5
2021,18,2022-01-08,PHI,26,1,DAL,51,4.0,43.5
2021,1,2021-09-12,PIT,23,0,BUF,16,6.5,48.5
2021,2,2021-09-19,PIT,17,1,RAI,26,-6.0,47.0
2021,3,2021-09-26,PIT,10,1,CIN,24,-3.0,43.0
2021,4,2021-10-03,PIT,17,0,GNB,27,6.0,44.5
2021,5,2021-10-10,PIT,27,1,DEN,19,1.5,39.5
2021,6,2021-10-17,PIT,23,1,SEA,20,-5.0,43.0
2021,8,2021-10-31,PIT,15,0,CLE,10,4.5,43.0
2021,9,2021-11-08,PIT,29,1,CHI,27,-6.5,38.5
2021,10,2021-11-14,PIT,16,1,DET,16,-6.0,41.0
2021,11,2021-11-21,PIT,37,0,SDG,41,5.5,47.5
2021,12,2021-11-28,PIT,10,0,CIN,41,3.5,44.0
2021,13,2021-12-05,PIT,20,1,RAV,19,4.5,44.0
2021,14,2021-12-09,PIT,28,0,MIN,36,3.0,44.0
2021,15,2021-12-19,PIT,19,1,OTI,13,-1.0,44.0
2021,16,2021-12-26,PIT,10,0,KAN,36,12.5,46.5
2021,17,2022-01-03,PIT,26,1,CLE,14,-2.0,42.0
2021,18,2022-01-09,PIT,16,0,RAV,13,3.5,41.0
2021,1,2021-09-13,RAI,33,1,RAV,27,4.0,50.5
2021,2,2021-09-19,RAI,26,0,PIT,17,6.0,47.0
2021,3,2021-09-26,RAI,31,1,MIA,28,-4.0,44.0
2021,4,2021-10-04,RAI,14,0,SDG,28,3.0,52.0
2021,5,2021-10-10,RAI,9,1,CHI,20,-5.5,45.5
2021,6,2021-10-17,RAI,34,0,DEN,24,4.0,43.5
2021,7,2021-10-24,RAI,33,1,PHI,22,-3.0,48.5
2021,9,2021-11-07,RAI,16,0,NYG,23,-3.0,46.5
2021,10,2021-11-14,RAI,14,1,KAN,41,2.5,52.0
2021,11,2021-11-21,RAI,13,1,CIN,32,1.0,50.5
2021,12,2021-11-25,RAI,36,0,DAL,33,7.5,51.5
2021,13,2021-12-05,RAI,15,1,WAS,17,-1.5,48.0
2021,14,2021-12-12,RAI,9,0,KAN,48,10.0,48.0
2021,15,2021-12-20,RAI,16,0,CLE,14,3.0,41.0
2021,16,2021-12-26,RAI,17,1,DEN,13,0.0,41.0
2021,17,2022-01-02,RAI,23,0,CLT,20,8.0,45.0
2021,18,2022-01-09,RAI,35,1,SDG,32,3.0,49.0
2021,1,2021-09-12,RAM,34,1,CHI,14,-8.0,46.5
2021,2,2021-09-19,RAM,27,0,CLT,24,-3.5,48.0
2021,3,2021-09-26,RAM,34,1,TAM,24,1.5,55.5
2021,4,2021-10-03,RAM,20,1,CRD,37,-4.0,49.5
2021,5,2021-10-07,RAM,26,0,SEA,17,-2.5,54.5
2021,6,2021-10-17,RAM,38,0,NYG,11,-9.0,48.5
2021,7,2021-10-24,RAM,28,1,DET,19,-16.5,50.5
2021,8,2021-10-31,RAM,38,0,HTX,22,-16.0,46.5
2021,9,2021-11-07,RAM,16,1,OTI,28,-7.5,52.5
2021,10,2021-11-15,RAM,10,0,SFO,31,-4.0,49.5
2021,12,2021-11-28,RAM,28,0,GNB,36,-2.0,46.5
2021,13,2021-12-05,RAM,37,1,JAX,7,-13.0,48.0
2021,14,2021-12-13,RAM,30,0,CRD,23,2.5,51.5
2021,15,2021-12-21,RAM,20,1,SEA,10,-7.0,46.0
2021,16,2021-12-26,RAM,30,0,MIN,23,-3.5,49.0
2021,17,2022-01-02,RAM,20,0,RAV,19,-6.0,46.5
2021,18,2022-01-09,RAM,24,1,SFO,27,-3.5,44.5
2021,1,2021-09-13,RAV,27,0,RAI,33,-4.0,50.5
2021,2,2021-09-19,RAV,36,1,KAN,35,4.0,54.5
2021,3,2021-09-26,RAV,19,0,DET,17,-7.5,50.5
2021,4,2021-10-03,RAV,23,0,DEN,7,-1.0,44.0
2021,5,2021-10-11,RAV,31,1,CLT,25,-7.0,46.0
2021,6,2021-10-17,RAV,34,1,SDG,6,-2.5,51.5
2021,7,2021-10-24,RAV,17,1,CIN,41,-6.5,45.5
2021,9,2021-11-07,RAV,34,1,MIN,31,-6.0,50.5
2021,10,2021-11-11,RAV,10,0,MIA,22,-7.5,46.5
2021,11,2021-11-21,RAV,16,0,CHI,13,-5.0,43.5
2021,12,2021-11-28,RAV,16,1,CLE,10,-3.5,47.0
2021,13,2021-12-05,RAV,19,0,PIT,20,-4.5,44.0
2021,14,2021-12-12,RAV,22,0,CLE,24,3.0,42.5
2021,15,2021-12-19,RAV,30,1,GNB,31,9.5,45.0
2021,16,2021-12-26,RAV,21,0,CIN,41,7.0,41.5
2021,17,2022-01-02,RAV,19,1,RAM,20,6.0,46.5
2021,18,2022-01-09,RAV,13,1,PIT,16,-3.5,41.0
2021,1,2021-09-12,SDG,20,0,WAS,16,1.5,45.0
2021,2,2021-09-19,SDG,17,1,DAL,20,-3.0,55.0
2021,3,2021-09-26,SDG,30,0,KAN,24,7.0,54.5
2021,4,2021-10-04,SDG,28,1,RAI,14,-3.0,52.0
2021,5,2021-10-10,SDG,47,1,CLE,42,-2.5,46.5
2021,6,2021-10-17,SDG,6,0,RAV,34,2.5,51.5
2021,8,2021-10-31,SDG,24,1,NWE,27,-4.5,49.5
2021,9,2021-11-07,SDG,27,0,PHI,24,-1.5,49.0
2021,10,2021-11-14,SDG,20,1,MIN,27,-3.0,53.5
2021,11,2021-11-21,SDG,41,1,PIT,37,-5.5,47.5
2021,12,2021-11-28,SDG,13,0,DEN,28,-3.0,47.0
